shear_rate,J_pred_10,J_pred_180,J_pred_300,J_flux,yield,phi_w_10,phi_w_180,phi_w_300
45000.0,1.4463796576819577e-05,1.4463796724768938e-05,1.4463794962965553e-05,1.4463794962965553e-05,,0.4209783628349923,0.37733804150074435,0.11848390756627353
45500.0,1.455832081522394e-05,1.4558321330807493e-05,1.4558526452932736e-05,1.455832081522394e-05,,0.42630169319933,0.37273097705455044,0.11774934770425434
46000.0,1.4651483928184957e-05,1.4651513771190916e-05,1.4652251727667177e-05,1.4651483928184957e-05,,0.43152563895492746,0.36818806222799305,0.11702108394709905
46500.0,1.4741500140364782e-05,1.4741490340611481e-05,1.4747736877482331e-05,1.4741490340611481e-05,,0.43640961874716366,0.36358561081962915,0.11627780200832724
47000.0,1.4832486766286995e-05,1.4835738382954946e-05,1.4832633692472729e-05,1.4832486766286995e-05,,0.4414932205867041,0.3592006844375709,0.11556865349630238
47500.0,1.4924008992625509e-05,1.4925239046744534e-05,1.4924205775666961e-05,1.4924008992625509e-05,,0.446721697685464,0.35499449153774326,0.11488218420368568
48000.0,1.5013790087622068e-05,1.501381345403173e-05,1.5013921270797637e-05,1.5013790087622068e-05,,0.45178867809647216,0.35081662194677954,0.11419489731044082
48500.0,1.5101518173614617e-05,1.5101540993426704e-05,1.510167846697101e-05,1.5101518173614617e-05,,0.45664657366019545,0.3466472577831979,0.11350634511197161
49000.0,1.518818751516793e-05,1.5188213112013225e-05,1.5188276321933306e-05,1.518818751516793e-05,,0.46142637145693166,0.34254899420125245,0.11282450468071882
49500.0,1.5273547080303884e-05,1.5273534021846635e-05,1.5274304908936444e-05,1.5273534021846635e-05,,0.4660899142705266,0.33850207668852467,0.11214730648285672
50000.0,1.535843706678643e-05,1.5358489814616555e-05,1.5358528165669885e-05,1.535843706678643e-05,,0.4707531127977651,0.3345618425251604,0.11148520515047854
50500.0,1.544194866480956e-05,1.5441474709507512e-05,1.544157057564561e-05,1.5441474709507512e-05,,0.47521958831375904,0.33063542666190454,0.11082138577330575
51000.0,1.552421509790497e-05,1.552490884006957e-05,1.5524484626105202e-05,1.552421509790497e-05,,0.4797028534401242,0.3268160929872635,0.1101738670002107
51500.0,1.5606451569396092e-05,1.5606451698800114e-05,1.5606632058557896e-05,1.5606451569396092e-05,,0.4841750009750331,0.323088644897605,0.10953523227432106
52000.0,1.5687241187131902e-05,1.568726317704071e-05,1.5687336551853505e-05,1.5687241187131902e-05,,0.48849976497685704,0.31940077095932506,0.10889956705226213
52500.0,1.5766876966728075e-05,1.5766055662299437e-05,1.5766353283359318e-05,1.5766055662299437e-05,,0.49260067229510507,0.3157207688927086,0.10826457060555572
53000.0,1.5845974265956022e-05,1.584618809933104e-05,1.5846145942410267e-05,1.5845974265956022e-05,,0.4969094763325089,0.31220577769612895,0.1076522401051074
53500.0,1.5916250166843392e-05,1.59162513636014e-05,1.5938391678726096e-05,1.5916250166843392e-05,,0.49988016471422947,0.308328017281589,0.10697090653717757
54000.0,1.60015353896398e-05,1.6001576633614716e-05,1.6001575490314557e-05,1.60015353896398e-05,,0.5050766015180548,0.305284724094228,0.10643568803369245
54500.0,1.607646963377587e-05,1.6076503552468447e-05,1.608079072179034e-05,1.607646963377587e-05,,0.5088226293841479,0.30184032281991774,0.10582655848139963
55000.0,1.6153672105184708e-05,1.615369209900436e-05,1.615366478766592e-05,1.615366478766592e-05,,0.5129515368506741,0.298599092771721,0.10524999139500395
55500.0,1.6228530275133927e-05,1.62285267262093e-05,1.6228634204786382e-05,1.62285267262093e-05,,0.5167857158314192,0.2953455026521328,0.10466908652414444
56000.0,1.629368202644772e-05,1.629370026774289e-05,1.6319272984344762e-05,1.629368202644772e-05,,0.5192298286006239,0.29175866175097526,0.10402186933279267
56500.0,1.6363261048006466e-05,1.63817718931477e-05,1.6363470963747533e-05,1.6363261048006466e-05,,0.5223710211672341,0.2884662521702466,0.10342900541561621
57000.0,1.6448526606593532e-05,1.6448414303009298e-05,1.6448658618964514e-05,1.6448414303009298e-05,,0.5278785708135203,0.2859285252138612,0.10296739860691115
57500.0,1.6519717843253964e-05,1.6519704492523548e-05,1.6521780222785695e-05,1.6519704492523548e-05,,0.5313711353681645,0.2828796870744631,0.10240860428175994
58000.0,1.6591379781793942e-05,1.6591664726142634e-05,1.6591446663228113e-05,1.6591379781793942e-05,,0.5349628711384466,0.2799296153950014,0.10186762201976561
58500.0,1.6645347262957485e-05,1.6670381388828415e-05,1.664556159430109e-05,1.6645347262957485e-05,,0.5359293731013614,0.2763552834113514,0.10120808776946695
59000.0,1.6731802371243038e-05,1.6731837059612948e-05,1.6731873492038306e-05,1.6731802371243038e-05,,0.5418399149493609,0.27415729443117137,0.10079733982048467
59500.0,1.680093131936533e-05,1.6800953339214434e-05,1.6800990980731948e-05,1.680093131936533e-05,,0.5451784877391103,0.27134410121767066,0.10027267882965447
60000.0,1.686801357022404e-05,1.6870171720320214e-05,1.6868106405661824e-05,1.686801357022404e-05,,0.5482465195798439,0.26852683726937726,0.09974630884071126
60500.0,1.69368402747352e-05,1.693539969468405e-05,1.693560364762227e-05,1.693539969468405e-05,,0.5514003375202221,0.26579894541883026,0.09923278965682222
61000.0,1.700448360011217e-05,1.700448665481022e-05,1.700450621399493e-05,1.700448360011217e-05,,0.5548565767323783,0.26320365537015905,0.09873993549233905
61500.0,1.7069304278647643e-05,1.707208254438096e-05,1.706956021485762e-05,1.7069304278647643e-05,,0.5576968362711386,0.2605236908744271,0.09823124409474535
62000.0,1.713709073054664e-05,1.713709412643284e-05,1.7137260570399285e-05,1.713709073054664e-05,,0.5610330035700989,0.2580159140474171,0.09775120877904424
62500.0,1.720250920938551e-05,1.7202539855206266e-05,1.7202660751775454e-05,1.720250920938551e-05,,0.5640424485474695,0.2554919134682875,0.09726580676467766
63000.0,1.7267359783811155e-05,1.726739517549284e-05,1.726743307112042e-05,1.7267359783811155e-05,,0.5670016829392938,0.2530120757151003,0.09678634941113827
63500.0,1.7329566010811133e-05,1.7332887739504285e-05,1.7330034416310925e-05,1.7329566010811133e-05,,0.5695866211704304,0.2505052787453671,0.09630271572874172
64000.0,1.739538461893523e-05,1.7395404469995e-05,1.7395519703657488e-05,1.739538461893523e-05,,0.5727705917180896,0.2481821137025946,0.09584737561836369
64500.0,1.7458215317595508e-05,1.7458812328120712e-05,1.7458401647498942e-05,1.7458215317595508e-05,,0.5755249733939051,0.24581763226338788,0.09538479481589776
65000.0,1.7518813070322388e-05,1.7518836758729892e-05,1.752669521105548e-05,1.7518813070322388e-05,,0.5779648252419695,0.2434440750909642,0.09491515278782163
